,day,DVS,LAI,TAGP,TWSO,TWLV,TWST,TWRT,TRA,RD,SM,WWLOW,NNI,KNI,PNI,NPKI,NSOIL,PSOIL,KSOIL,NAVAIL,PAVAIL,KAVAIL,NDEMLV,NDEMRT,NDEMSO,NDEMST,PDEMLV,PDEMRT,PDEMSO,PDEMST,KDEMLV,KDEMRT,KDEMSO,KDEMST,RNUPTAKE,RPUPTAKE,RKUPTAKE,RNFIX,NTRANSLOCATABLE,PTRANSLOCATABLE,KTRANSLOCATABLE
87,2005-12-27,,,,,,,,,,0.466,55.260000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2005-12-28,,,,,,,,,,0.4600000000000001,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,2005-12-29,,,,,,,,,,0.4600000000000001,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2005-12-30,,,,,,,,,,0.4600000000000001,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,2005-12-31,,,,,,,,,,0.5120000000000001,55.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,2006-01-01,0.0,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0011440050229238267,10.0,0.5010000000000001,55.76,1.0,1.0,1.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2006-01-02,0.0016666666666666666,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0011156564372639805,11.2,0.4601839506444582,55.38885599497708,1.0,1.0,1.0,1.0,9.75,9.75,9.75,0.34099999999999997,0.34099999999999997,0.34099999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
94,2006-01-03,0.0020476190476190472,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0,12.399999999999999,0.46,55.2,1.0,1.0,1.0,1.0,9.5,9.5,9.5,0.6819999999999999,0.6819999999999999,0.6819999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
95,2006-01-04,0.0020476190476190472,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.001349740234717483,13.599999999999998,0.46,55.2,1.0,1.0,1.0,1.0,9.25,9.25,9.25,1.023,1.023,1.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
96,2006-01-05,0.0032857142857142855,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0021768376683970964,14.799999999999997,0.4598453821541906,55.197711655882024,1.0,1.0,1.0,1.0,9.0,9.0,9.0,1.3639999999999999,1.3639999999999999,1.3639999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
97,2006-01-06,0.0038571428571428567,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0020379233393396402,15.999999999999996,0.45966218640678375,55.19459498250854,1.0,1.0,1.0,1.0,8.75,8.75,8.75,1.7049999999999998,1.7049999999999998,1.7049999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
98,2006-01-07,0.005714285714285714,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0015528035930381973,17.199999999999996,0.45948795967772804,55.191192906456926,1.0,1.0,1.0,1.0,8.5,8.5,8.5,2.046,2.046,2.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
99,2006-01-08,0.008,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0025848939288589286,18.399999999999995,0.45943696211216756,55.18964010286388,1.0,1.0,1.0,1.0,8.25,8.25,8.25,2.3869999999999996,2.3869999999999996,2.3869999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
100,2006-01-09,0.010285714285714285,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,6.88326318416736e-06,19.599999999999994,0.4592139571751112,55.18459356063218,1.0,1.0,1.0,1.0,8.0,8.0,8.0,2.7279999999999998,2.7279999999999998,2.7279999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
101,2006-01-10,0.010285714285714285,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0008353321083063679,20.799999999999994,0.4592589748735094,55.184586677369,1.0,1.0,1.0,1.0,7.75,7.75,7.75,3.069,3.069,3.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
102,2006-01-11,0.011238095238095238,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.00129684067447906,21.999999999999993,0.4592614247845768,55.18375134526069,1.0,1.0,1.0,1.0,7.5,7.5,7.5,3.41,3.41,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
103,2006-01-12,0.01419047619047619,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0018955969177870263,23.199999999999992,0.4868299355425091,55.82245450458621,1.0,1.0,1.0,1.0,7.25,7.25,7.25,3.7510000000000003,3.7510000000000003,3.7510000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
104,2006-01-13,0.017380952380952382,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0009746790761738835,24.39999999999999,0.4625883590761252,55.44092455649878,1.0,1.0,1.0,1.0,7.0,7.0,7.0,4.0920000000000005,4.0920000000000005,4.0920000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
105,2006-01-14,0.01880952380952381,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0069495699598716475,25.59999999999999,0.46,55.2,1.0,1.0,1.0,1.0,6.75,6.75,6.75,4.433000000000001,4.433000000000001,4.433000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
106,2006-01-15,0.020285714285714285,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0010663001991108056,26.79999999999999,0.4596255219489708,55.18996398823242,1.0,1.0,1.0,1.0,6.5,6.5,6.5,4.774000000000001,4.774000000000001,4.774000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
107,2006-01-16,0.020285714285714285,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0013167267332512347,27.99999999999999,0.4596034888583324,55.18889768803331,1.0,1.0,1.0,1.0,6.25,6.25,6.25,5.115000000000001,5.115000000000001,5.115000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
108,2006-01-17,0.020285714285714285,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0017927974209907122,29.19999999999999,0.4612870192226046,55.237580961300054,1.0,1.0,1.0,1.0,6.0,6.0,6.0,5.456000000000001,5.456000000000001,5.456000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
109,2006-01-18,0.024666666666666667,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0010493624472372742,30.399999999999988,0.4823684210526316,55.88,1.0,1.0,1.0,1.0,5.75,5.75,5.75,5.7970000000000015,5.7970000000000015,5.7970000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
110,2006-01-19,0.026952380952380953,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0013874888825607284,31.599999999999987,0.46478991619742016,55.52895063755277,1.0,1.0,1.0,1.0,5.5,5.5,5.5,6.138000000000002,6.138000000000002,6.138000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
111,2006-01-20,0.03,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0021298122506190793,32.79999999999999,0.46640243902439027,55.41,1.0,1.0,1.0,1.0,5.25,5.25,5.25,6.479000000000002,6.479000000000002,6.479000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
112,2006-01-21,0.036238095238095236,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0023666595018608377,33.99999999999999,0.4738235294117648,55.67,1.0,1.0,1.0,1.0,5.0,5.0,5.0,6.820000000000002,6.820000000000002,6.820000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
113,2006-01-22,0.04114285714285714,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0021580772858347365,35.199999999999996,0.4620227816492886,55.35613717393872,1.0,1.0,1.0,1.0,4.75,4.75,4.75,7.161000000000002,7.161000000000002,7.161000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
114,2006-01-23,0.04128571428571429,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.003426957195702103,36.4,0.46,55.20000000000001,1.0,1.0,1.0,1.0,4.5,4.5,4.5,7.5020000000000024,7.5020000000000024,7.5020000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
115,2006-01-24,0.04128571428571429,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0041887848702384855,37.6,0.4599073146961923,55.196515032576826,1.0,1.0,1.0,1.0,4.25,4.25,4.25,7.843000000000003,7.843000000000003,7.843000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
116,2006-01-25,0.04128571428571429,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.001479253972145358,38.800000000000004,0.4597761812550097,55.19131583269437,1.0,1.0,1.0,1.0,4.0,4.0,4.0,8.184000000000003,8.184000000000003,8.184000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
117,2006-01-26,0.04128571428571429,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.004078655847110965,40.00000000000001,0.46224591446805574,55.28983657872223,1.0,1.0,1.0,1.0,3.75,3.75,3.75,8.525000000000002,8.525000000000002,8.525000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
118,2006-01-27,0.04214285714285714,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.003302297714167781,41.20000000000001,0.46,55.20000000000001,1.0,1.0,1.0,1.0,3.5,3.5,3.5,8.866000000000001,8.866000000000001,8.866000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
119,2006-01-28,0.04214285714285714,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.003924885407050768,42.40000000000001,0.45987084289511226,55.19452373875276,1.0,1.0,1.0,1.0,3.25,3.25,3.25,9.207,9.207,9.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
120,2006-01-29,0.04214285714285714,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.003987520342509779,43.600000000000016,0.45978385143736644,55.190575922669176,1.0,1.0,1.0,1.0,3.0,3.0,3.0,9.548,9.548,9.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
121,2006-01-30,0.04214285714285714,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.002151461646393386,44.80000000000002,0.4597006339805059,55.18658840232666,1.0,1.0,1.0,1.0,2.75,2.75,2.75,9.889,9.889,9.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
122,2006-01-31,0.045,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0008371446922400976,46.00000000000002,0.4596422068969938,55.183541517261716,1.0,1.0,1.0,1.0,2.5,2.5,2.5,10.229999999999999,10.229999999999999,10.229999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
123,2006-02-01,0.04509523809523809,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0011150158895332294,47.200000000000024,0.4596335672154549,55.18270437256947,1.0,1.0,1.0,1.0,2.25,2.25,2.25,10.570999999999998,10.570999999999998,10.570999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
124,2006-02-02,0.04509523809523809,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0012373805473658553,48.40000000000003,0.4596085559438197,55.18105410768087,1.0,1.0,1.0,1.0,2.0,2.0,2.0,10.911999999999997,10.911999999999997,10.911999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
125,2006-02-03,0.04509523809523809,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0018531822420180973,49.60000000000003,0.4595930791760788,55.179816727133506,1.0,1.0,1.0,1.0,1.75,1.75,1.75,11.252999999999997,11.252999999999997,11.252999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
126,2006-02-04,0.04509523809523809,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0025418507363474505,50.80000000000003,0.45955864904663113,55.17757937156887,1.0,1.0,1.0,1.0,1.5,1.5,1.5,11.593999999999996,11.593999999999996,11.593999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
127,2006-02-05,0.04823809523809523,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.0025200428966082786,52.000000000000036,0.459488891993847,55.17342238368004,1.0,1.0,1.0,1.0,1.25,1.25,1.25,11.934999999999995,11.934999999999995,11.934999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
128,2006-02-06,0.051,0.14468999999999999,105.0,0.0,68.25,36.75,105.0,0.00202572234124575,53.20000000000004,0.4617027841642841,55.29058811753991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.275999999999994,12.275999999999994,12.275999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791,1.453725,15.372
